<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,20210609,142000,1.2190300,1.2192100,1.2188900,1.2190700,971
EURUSD,1,20210609,142100,1.2189000,1.2191800,1.2188700,1.2191400,803
EURUSD,1,20210609,142200,1.2191300,1.2192400,1.2189600,1.2192100,711
EURUSD,1,20210609,142300,1.2192300,1.2193000,1.2190000,1.2191600,614
EURUSD,1,20210609,142400,1.2192000,1.2192900,1.2190000,1.2192200,817
EURUSD,1,20210609,142500,1.2192200,1.2193000,1.2191000,1.2192700,808
EURUSD,1,20210609,142600,1.2192800,1.2194400,1.2191000,1.2193700,1095
EURUSD,1,20210609,142700,1.2193400,1.2194800,1.2191800,1.2194300,1382
EURUSD,1,20210609,142800,1.2194300,1.2194300,1.2190800,1.2193400,1335
EURUSD,1,20210609,142900,1.2193400,1.2194000,1.2191000,1.2193100,942
EURUSD,1,20210609,143000,1.2192800,1.2194000,1.2191000,1.2193200,833
EURUSD,1,20210609,143100,1.2192000,1.2194000,1.2189800,1.2191600,1151
EURUSD,1,20210609,143200,1.2192000,1.2192500,1.2189000,1.2191100,859
EURUSD,1,20210609,143300,1.2191400,1.2192100,1.2189000,1.2190200,833
EURUSD,1,20210609,143400,1.2191100,1.2191200,1.2189000,1.2189000,488
EURUSD,1,20210609,143500,1.2190800,1.2191500,1.2188000,1.2190200,873
EURUSD,1,20210609,143600,1.2190200,1.2190600,1.2188000,1.2189000,691
EURUSD,1,20210609,143700,1.2189800,1.2190600,1.2188000,1.2190200,891
EURUSD,1,20210609,143800,1.2190400,1.2190800,1.2188000,1.2190000,845
EURUSD,1,20210609,143900,1.2190200,1.2191000,1.2188000,1.2189000,726
EURUSD,1,20210609,144000,1.2190800,1.2191100,1.2189000,1.2189000,701
EURUSD,1,20210609,144100,1.2190500,1.2191000,1.2188000,1.2190100,348
EURUSD,1,20210609,144200,1.2190900,1.2191400,1.2189000,1.2191100,405
EURUSD,1,20210609,144300,1.2191300,1.2191400,1.2188900,1.2190300,703
EURUSD,1,20210609,144400,1.2190400,1.2192500,1.2189000,1.2191900,837
EURUSD,1,20210609,144500,1.2192200,1.2194400,1.2191000,1.2193300,1448
EURUSD,1,20210609,144600,1.2194200,1.2195000,1.2191000,1.2193100,1600
EURUSD,1,20210609,144700,1.2192600,1.2193400,1.2192000,1.2192000,786
EURUSD,1,20210609,144800,1.2193100,1.2193100,1.2191900,1.2192700,306
EURUSD,1,20210609,144900,1.2192900,1.2193300,1.2190000,1.2191000,598
EURUSD,1,20210609,145000,1.2191800,1.2192800,1.2189900,1.2191000,740
EURUSD,1,20210609,145100,1.2191700,1.2193700,1.2190000,1.2192000,908
EURUSD,1,20210609,145200,1.2193500,1.2194000,1.2191000,1.2192600,997
EURUSD,1,20210609,145300,1.2193300,1.2194000,1.2191000,1.2193600,583
EURUSD,1,20210609,145400,1.2193900,1.2194500,1.2192000,1.2193600,879
EURUSD,1,20210609,145500,1.2193900,1.2194000,1.2191000,1.2192000,728
EURUSD,1,20210609,145600,1.2193700,1.2196700,1.2191000,1.2196500,1872
EURUSD,1,20210609,145700,1.2196600,1.2197500,1.2193800,1.2195000,2020
EURUSD,1,20210609,145800,1.2196000,1.2197700,1.2194900,1.2197400,1793
EURUSD,1,20210609,145900,1.2197600,1.2198000,1.2195000,1.2197000,1768
EURUSD,1,20210609,150000,1.2197000,1.2197100,1.2193000,1.2194500,1306
EURUSD,1,20210609,150100,1.2194700,1.2195400,1.2192000,1.2194700,1847
EURUSD,1,20210609,150200,1.2194700,1.2195000,1.2190000,1.2192200,1722
EURUSD,1,20210609,150300,1.2192300,1.2192700,1.2190000,1.2190000,999
EURUSD,1,20210609,150400,1.2191700,1.2192400,1.2190000,1.2192200,589
EURUSD,1,20210609,150500,1.2191000,1.2192500,1.2189800,1.2191500,863
EURUSD,1,20210609,150600,1.2191800,1.2192700,1.2190000,1.2192300,719
EURUSD,1,20210609,150700,1.2192300,1.2195000,1.2190900,1.2193700,1306
EURUSD,1,20210609,150800,1.2193300,1.2195200,1.2192000,1.2194300,785
EURUSD,1,20210609,150900,1.2195100,1.2195900,1.2192000,1.2195700,949
EURUSD,1,20210609,151000,1.2195500,1.2196100,1.2193000,1.2194600,1336
EURUSD,1,20210609,151100,1.2194600,1.2195500,1.2191800,1.2193700,1181
EURUSD,1,20210609,151200,1.2193000,1.2194000,1.2191000,1.2193000,599
EURUSD,1,20210609,151300,1.2193400,1.2194600,1.2191000,1.2192000,1057
EURUSD,1,20210609,151400,1.2193500,1.2193800,1.2191000,1.2193400,802
EURUSD,1,20210609,151500,1.2193300,1.2195500,1.2191000,1.2194800,1341
EURUSD,1,20210609,151600,1.2194500,1.2195000,1.2191400,1.2192000,948
EURUSD,1,20210609,151700,1.2191000,1.2193400,1.2188900,1.2190400,993
EURUSD,1,20210609,151800,1.2190000,1.2191800,1.2188000,1.2190300,1208
EURUSD,1,20210609,151900,1.2190100,1.2190500,1.2188000,1.2190300,745
EURUSD,1,20210609,152000,1.2190100,1.2191100,1.2188000,1.2190000,973
EURUSD,1,20210609,152100,1.2190200,1.2192600,1.2188000,1.2192300,1281
EURUSD,1,20210609,152200,1.2191000,1.2193200,1.2190000,1.2192600,1521
EURUSD,1,20210609,152300,1.2193000,1.2193700,1.2191000,1.2192500,1035
EURUSD,1,20210609,152400,1.2192300,1.2194100,1.2191000,1.2192900,1470
EURUSD,1,20210609,152500,1.2192200,1.2194200,1.2190800,1.2193800,2175
EURUSD,1,20210609,152600,1.2193900,1.2194300,1.2190000,1.2192200,1402
EURUSD,1,20210609,152700,1.2192200,1.2193000,1.2190000,1.2190400,1047
EURUSD,1,20210609,152800,1.2192300,1.2192600,1.2190000,1.2191300,912
EURUSD,1,20210609,152900,1.2191900,1.2192100,1.2188000,1.2189200,1030
EURUSD,1,20210609,153000,1.2190000,1.2190200,1.2187000,1.2189900,948
EURUSD,1,20210609,153100,1.2189700,1.2192100,1.2188000,1.2191700,1181
EURUSD,1,20210609,153200,1.2191700,1.2193700,1.2190000,1.2193400,1579
EURUSD,1,20210609,153300,1.2193600,1.2193600,1.2190500,1.2192600,1065
EURUSD,1,20210609,153400,1.2192700,1.2194600,1.2191000,1.2193500,1121
EURUSD,1,20210609,153500,1.2193500,1.2194800,1.2191000,1.2193500,1439
EURUSD,1,20210609,153600,1.2193200,1.2195400,1.2192000,1.2194400,1851
EURUSD,1,20210609,153700,1.2194500,1.2194900,1.2191300,1.2194500,1118
EURUSD,1,20210609,153800,1.2194300,1.2195400,1.2192000,1.2193500,1240
EURUSD,1,20210609,153900,1.2194300,1.2194400,1.2191400,1.2194000,960
EURUSD,1,20210609,154000,1.2194300,1.2194800,1.2192000,1.2194300,1029
EURUSD,1,20210609,154100,1.2194200,1.2195300,1.2192800,1.2194800,1360
EURUSD,1,20210609,154200,1.2194800,1.2196600,1.2193000,1.2195400,1410
EURUSD,1,20210609,154300,1.2195300,1.2196100,1.2193000,1.2195700,1053
EURUSD,1,20210609,154400,1.2195600,1.2196100,1.2192000,1.2194500,1071
EURUSD,1,20210609,154500,1.2194800,1.2195000,1.2192000,1.2194000,971
EURUSD,1,20210609,154600,1.2193800,1.2194100,1.2192000,1.2194000,792
EURUSD,1,20210609,154700,1.2193800,1.2195100,1.2192000,1.2194800,1007
EURUSD,1,20210609,154800,1.2194900,1.2195700,1.2192000,1.2194800,1270
EURUSD,1,20210609,154900,1.2194000,1.2195900,1.2193000,1.2195000,932
EURUSD,1,20210609,155000,1.2195800,1.2195900,1.2193000,1.2194800,901
EURUSD,1,20210609,155100,1.2195100,1.2195700,1.2192900,1.2194700,1015
EURUSD,1,20210609,155200,1.2194900,1.2196400,1.2193000,1.2195700,1191
EURUSD,1,20210609,155300,1.2195800,1.2196200,1.2193000,1.2195600,962
EURUSD,1,20210609,155400,1.2195300,1.2196300,1.2193000,1.2195000,981
EURUSD,1,20210609,155500,1.2195600,1.2196200,1.2193000,1.2196000,1187
EURUSD,1,20210609,155600,1.2195900,1.2196300,1.2194000,1.2195900,835
EURUSD,1,20210609,155700,1.2195900,1.2196300,1.2194000,1.2195100,709
EURUSD,1,20210609,155800,1.2195900,1.2196500,1.2193000,1.2196500,979
EURUSD,1,20210609,155900,1.2195600,1.2196500,1.2192500,1.2194600,1129
EURUSD,1,20210609,160000,1.2194900,1.2195600,1.2192400,1.2194500,1354
EURUSD,1,20210609,160100,1.2194500,1.2196000,1.2192700,1.2195400,1097
EURUSD,1,20210609,160200,1.2195300,1.2196500,1.2193000,1.2196500,1078
EURUSD,1,20210609,160300,1.2196300,1.2196700,1.2194000,1.2195000,1106
EURUSD,1,20210609,160400,1.2196200,1.2196900,1.2193800,1.2196500,1251
EURUSD,1,20210609,160500,1.2196500,1.2197500,1.2195000,1.2196700,1057
EURUSD,1,20210609,160600,1.2196600,1.2200400,1.2194000,1.2199800,1709
EURUSD,1,20210609,160700,1.2199900,1.2201200,1.2197400,1.2199500,1657
EURUSD,1,20210609,160800,1.2199600,1.2201800,1.2198000,1.2200900,1232
EURUSD,1,20210609,160900,1.2200000,1.2203500,1.2199000,1.2202800,1963
EURUSD,1,20210609,161000,1.2202000,1.2203600,1.2200000,1.2203300,1466
EURUSD,1,20210609,161100,1.2203300,1.2204300,1.2201000,1.2203600,1386
EURUSD,1,20210609,161200,1.2203900,1.2204200,1.2201000,1.2202900,1145
EURUSD,1,20210609,161300,1.2203300,1.2203500,1.2200900,1.2203300,1279
EURUSD,1,20210609,161400,1.2203000,1.2205200,1.2201000,1.2202000,1353
EURUSD,1,20210609,161500,1.2204300,1.2204500,1.2201900,1.2204000,1225
EURUSD,1,20210609,161600,1.2203700,1.2205400,1.2202000,1.2204900,1647
EURUSD,1,20210609,161700,1.2204900,1.2208200,1.2203000,1.2206700,2063
EURUSD,1,20210609,161800,1.2206000,1.2207900,1.2204900,1.2207100,1347
EURUSD,1,20210609,161900,1.2207000,1.2207700,1.2204900,1.2206000,1060
EURUSD,1,20210609,162000,1.2206800,1.2208700,1.2205000,1.2207600,1165
EURUSD,1,20210609,162100,1.2207700,1.2208200,1.2205000,1.2206400,1093
EURUSD,1,20210609,162200,1.2207200,1.2208400,1.2205000,1.2208000,1382
EURUSD,1,20210609,162300,1.2207800,1.2209800,1.2205400,1.2209800,1292
EURUSD,1,20210609,162400,1.2209500,1.2212600,1.2208000,1.2212100,2043
EURUSD,1,20210609,162500,1.2212200,1.2213800,1.2210000,1.2212300,1718
EURUSD,1,20210609,162600,1.2212000,1.2215000,1.2211000,1.2214000,1550
EURUSD,1,20210609,162700,1.2214100,1.2214600,1.2210800,1.2212700,1043
EURUSD,1,20210609,162800,1.2212700,1.2214000,1.2209800,1.2211700,1614
EURUSD,1,20210609,162900,1.2211600,1.2213600,1.2209800,1.2211100,1412
EURUSD,1,20210609,163000,1.2211800,1.2213100,1.2209500,1.2212000,1320
EURUSD,1,20210609,163100,1.2212300,1.2216100,1.2210000,1.2215100,1445
EURUSD,1,20210609,163200,1.2215900,1.2216800,1.2213400,1.2215800,2066
EURUSD,1,20210609,163300,1.2215600,1.2218000,1.2214000,1.2216200,1964
EURUSD,1,20210609,163400,1.2216400,1.2217500,1.2213700,1.2216100,1766
EURUSD,1,20210609,163500,1.2215400,1.2215700,1.2213000,1.2214700,1542
EURUSD,1,20210609,163600,1.2214800,1.2215500,1.2212000,1.2215200,1328
EURUSD,1,20210609,163700,1.2214000,1.2216200,1.2213000,1.2215700,1294
EURUSD,1,20210609,163800,1.2215500,1.2216600,1.2213000,1.2215500,1768
EURUSD,1,20210609,163900,1.2215500,1.2216400,1.2212000,1.2213000,1515
EURUSD,1,20210609,164000,1.2214400,1.2216300,1.2212000,1.2214100,1966
EURUSD,1,20210609,164100,1.2214100,1.2214700,1.2212000,1.2213700,1102
EURUSD,1,20210609,164200,1.2213700,1.2214300,1.2209000,1.2211200,1484
EURUSD,1,20210609,164300,1.2211200,1.2211600,1.2208000,1.2211200,1613
EURUSD,1,20210609,164400,1.2211200,1.2212200,1.2208800,1.2211100,1374
EURUSD,1,20210609,164500,1.2210000,1.2211600,1.2208000,1.2210200,1493
EURUSD,1,20210609,164600,1.2210200,1.2211600,1.2207900,1.2210700,1381
EURUSD,1,20210609,164700,1.2210800,1.2211800,1.2208500,1.2211400,1104
EURUSD,1,20210609,164800,1.2211300,1.2213500,1.2209000,1.2211600,1607
EURUSD,1,20210609,164900,1.2211800,1.2213400,1.2209000,1.2210800,1839
EURUSD,1,20210609,165000,1.2210800,1.2212200,1.2208900,1.2210000,1851
EURUSD,1,20210609,165100,1.2210700,1.2211300,1.2206000,1.2208200,2391
EURUSD,1,20210609,165200,1.2208200,1.2209100,1.2206000,1.2208000,1310
EURUSD,1,20210609,165300,1.2208000,1.2209000,1.2204800,1.2207500,1729
EURUSD,1,20210609,165400,1.2207300,1.2211000,1.2204800,1.2209400,2115
EURUSD,1,20210609,165500,1.2209400,1.2212400,1.2207000,1.2211400,2289
EURUSD,1,20210609,165600,1.2211400,1.2214700,1.2210000,1.2212600,2610
EURUSD,1,20210609,165700,1.2212600,1.2213500,1.2210000,1.2213000,2147
EURUSD,1,20210609,165800,1.2213100,1.2214700,1.2211000,1.2213900,1478
EURUSD,1,20210609,165900,1.2213900,1.2213900,1.2210000,1.2213500,1578
EURUSD,1,20210609,170000,1.2213500,1.2215100,1.2211000,1.2214900,1979
EURUSD,1,20210609,170100,1.2214800,1.2216600,1.2211000,1.2212800,2522
EURUSD,1,20210609,170200,1.2212900,1.2214200,1.2208000,1.2212900,2616
EURUSD,1,20210609,170300,1.2213000,1.2214000,1.2210800,1.2212100,1510
EURUSD,1,20210609,170400,1.2212700,1.2214100,1.2210000,1.2212300,1828
EURUSD,1,20210609,170500,1.2212300,1.2213300,1.2210000,1.2211900,1397
EURUSD,1,20210609,170600,1.2212100,1.2212400,1.2208000,1.2210200,1946
EURUSD,1,20210609,170700,1.2209000,1.2211500,1.2208000,1.2210400,1430
EURUSD,1,20210609,170800,1.2210400,1.2210600,1.2207000,1.2210100,1580
EURUSD,1,20210609,170900,1.2210000,1.2210100,1.2206000,1.2208100,1765
EURUSD,1,20210609,171000,1.2207900,1.2208500,1.2201000,1.2204700,2421
EURUSD,1,20210609,171100,1.2204700,1.2206500,1.2203000,1.2206200,1831
EURUSD,1,20210609,171200,1.2206300,1.2206500,1.2202900,1.2204000,1917
EURUSD,1,20210609,171300,1.2205300,1.2207100,1.2204000,1.2206900,1467
EURUSD,1,20210609,171400,1.2206900,1.2207000,1.2204000,1.2205500,1254
EURUSD,1,20210609,171500,1.2205500,1.2206100,1.2200900,1.2202900,2562
EURUSD,1,20210609,171600,1.2203100,1.2204000,1.2200700,1.2202700,2271
EURUSD,1,20210609,171700,1.2202700,1.2205500,1.2201000,1.2204400,2009
EURUSD,1,20210609,171800,1.2204300,1.2204600,1.2201000,1.2203800,1540
EURUSD,1,20210609,171900,1.2203700,1.2204000,1.2201000,1.2203500,1409
EURUSD,1,20210609,172000,1.2203500,1.2204300,1.2201000,1.2203300,1604
EURUSD,1,20210609,172100,1.2202000,1.2204200,1.2201000,1.2203000,1518
EURUSD,1,20210609,172200,1.2202900,1.2203200,1.2199500,1.2201300,1184
EURUSD,1,20210609,172300,1.2201600,1.2201800,1.2197000,1.2199700,2158
EURUSD,1,20210609,172400,1.2199700,1.2200300,1.2196000,1.2198800,1772
EURUSD,1,20210609,172500,1.2198800,1.2200800,1.2197000,1.2200600,1598
EURUSD,1,20210609,172600,1.2200600,1.2200800,1.2197000,1.2200000,1590
EURUSD,1,20210609,172700,1.2200100,1.2202300,1.2198500,1.2200900,2448
EURUSD,1,20210609,172800,1.2201000,1.2201800,1.2197000,1.2201000,1672
EURUSD,1,20210609,172900,1.2201400,1.2201500,1.2197000,1.2200300,1326
EURUSD,1,20210609,173000,1.2200300,1.2201300,1.2197000,1.2199600,2430
EURUSD,1,20210609,173100,1.2199600,1.2200200,1.2196900,1.2198500,1729
EURUSD,1,20210609,173200,1.2198500,1.2199200,1.2194700,1.2198300,1885
EURUSD,1,20210609,173300,1.2197600,1.2198700,1.2193400,1.2195800,1833
EURUSD,1,20210609,173400,1.2195800,1.2196200,1.2193000,1.2195200,1790
EURUSD,1,20210609,173500,1.2195500,1.2196000,1.2192900,1.2195100,1672
EURUSD,1,20210609,173600,1.2195100,1.2196000,1.2192000,1.2195200,1938
EURUSD,1,20210609,173700,1.2195100,1.2195200,1.2192000,1.2194300,1451
EURUSD,1,20210609,173800,1.2194200,1.2195300,1.2191000,1.2193300,1871
EURUSD,1,20210609,173900,1.2193100,1.2195400,1.2191000,1.2194900,1868
EURUSD,1,20210609,174000,1.2195200,1.2195200,1.2191000,1.2193300,2028
EURUSD,1,20210609,174100,1.2193500,1.2194200,1.2191000,1.2192800,1356
EURUSD,1,20210609,174200,1.2192700,1.2193000,1.2190000,1.2192200,1754
EURUSD,1,20210609,174300,1.2192200,1.2193000,1.2190000,1.2192300,1270
EURUSD,1,20210609,174400,1.2192400,1.2192700,1.2189000,1.2191400,1181
EURUSD,1,20210609,174500,1.2190000,1.2191500,1.2188600,1.2190500,1418
EURUSD,1,20210609,174600,1.2190600,1.2192500,1.2186000,1.2188400,2320
EURUSD,1,20210609,174700,1.2188600,1.2189800,1.2186000,1.2189100,1867
EURUSD,1,20210609,174800,1.2189300,1.2191400,1.2187000,1.2190600,2166
EURUSD,1,20210609,174900,1.2190700,1.2191600,1.2188000,1.2189800,2337
EURUSD,1,20210609,175000,1.2189000,1.2190000,1.2187000,1.2189700,1574
EURUSD,1,20210609,175100,1.2189500,1.2189700,1.2184000,1.2186400,2222
EURUSD,1,20210609,175200,1.2185000,1.2186900,1.2182500,1.2185700,2644
EURUSD,1,20210609,175300,1.2185700,1.2186000,1.2179500,1.2182800,3673
EURUSD,1,20210609,175400,1.2182800,1.2184400,1.2180900,1.2183700,1937
EURUSD,1,20210609,175500,1.2183700,1.2184500,1.2181000,1.2182800,1782
EURUSD,1,20210609,175600,1.2183100,1.2184200,1.2179800,1.2182700,2186
EURUSD,1,20210609,175700,1.2182400,1.2183600,1.2179000,1.2181300,1879
EURUSD,1,20210609,175800,1.2181300,1.2182700,1.2179000,1.2182400,1899
EURUSD,1,20210609,175900,1.2182500,1.2185100,1.2181000,1.2184500,1950
EURUSD,1,20210609,180000,1.2184400,1.2186000,1.2182200,1.2185600,2152
EURUSD,1,20210609,180100,1.2185800,1.2185900,1.2182200,1.2183900,2911
EURUSD,1,20210609,180200,1.2183900,1.2186300,1.2182000,1.2185900,2052
EURUSD,1,20210609,180300,1.2185900,1.2186500,1.2183000,1.2185200,2044
EURUSD,1,20210609,180400,1.2185200,1.2186000,1.2183000,1.2185500,1282
EURUSD,1,20210609,180500,1.2185500,1.2186300,1.2183000,1.2184800,1227
EURUSD,1,20210609,180600,1.2185800,1.2185800,1.2182000,1.2183900,1748
EURUSD,1,20210609,180700,1.2184100,1.2186000,1.2182700,1.2184300,1185
EURUSD,1,20210609,180800,1.2184800,1.2185400,1.2182000,1.2185100,1155
EURUSD,1,20210609,180900,1.2185000,1.2185300,1.2182800,1.2185200,830
EURUSD,1,20210609,181000,1.2185200,1.2186100,1.2183000,1.2185900,1110
EURUSD,1,20210609,181100,1.2185700,1.2187400,1.2184000,1.2186500,1562
EURUSD,1,20210609,181200,1.2186300,1.2186700,1.2183000,1.2185500,1223
EURUSD,1,20210609,181300,1.2185700,1.2186200,1.2183000,1.2184900,1079
EURUSD,1,20210609,181400,1.2185500,1.2186600,1.2183000,1.2185400,1213
EURUSD,1,20210609,181500,1.2185600,1.2185800,1.2183000,1.2185400,855
EURUSD,1,20210609,181600,1.2185400,1.2185600,1.2183000,1.2184300,1076
EURUSD,1,20210609,181700,1.2184900,1.2185400,1.2184000,1.2185000,538
EURUSD,1,20210609,181800,1.2185000,1.2186000,1.2183000,1.2185500,790
EURUSD,1,20210609,181900,1.2185600,1.2186100,1.2183000,1.2185300,1122
EURUSD,1,20210609,182000,1.2185300,1.2185800,1.2183000,1.2185400,959
EURUSD,1,20210609,182100,1.2185300,1.2186700,1.2183000,1.2186500,795
EURUSD,1,20210609,182200,1.2186600,1.2186700,1.2182600,1.2184700,1006
EURUSD,1,20210609,182300,1.2184500,1.2185000,1.2182000,1.2184000,962
EURUSD,1,20210609,182400,1.2184000,1.2185600,1.2184000,1.2184000,716
EURUSD,1,20210609,182500,1.2185600,1.2187000,1.2184000,1.2186400,1005
EURUSD,1,20210609,182600,1.2186400,1.2187600,1.2184000,1.2186800,1000
EURUSD,1,20210609,182700,1.2186800,1.2187600,1.2185000,1.2187400,991
EURUSD,1,20210609,182800,1.2187400,1.2187500,1.2183000,1.2185600,1088
EURUSD,1,20210609,182900,1.2185800,1.2187100,1.2185000,1.2186800,1216
EURUSD,1,20210609,183000,1.2186800,1.2187800,1.2184600,1.2187500,1204
EURUSD,1,20210609,183100,1.2187300,1.2187300,1.2184000,1.2185800,1043
EURUSD,1,20210609,183200,1.2185800,1.2186700,1.2183500,1.2186100,1462
EURUSD,1,20210609,183300,1.2186100,1.2187100,1.2183000,1.2185300,1323
EURUSD,1,20210609,183400,1.2185100,1.2187000,1.2183800,1.2186100,1186
EURUSD,1,20210609,183500,1.2186000,1.2187000,1.2185000,1.2186600,855
EURUSD,1,20210609,183600,1.2186700,1.2187100,1.2183900,1.2185800,763
EURUSD,1,20210609,183700,1.2185800,1.2186400,1.2184000,1.2185200,697
EURUSD,1,20210609,183800,1.2186100,1.2188000,1.2184500,1.2187800,754
EURUSD,1,20210609,183900,1.2187800,1.2188400,1.2185800,1.2187700,783
EURUSD,1,20210609,184000,1.2187700,1.2189400,1.2187000,1.2188800,1049
EURUSD,1,20210609,184100,1.2188800,1.2189400,1.2187000,1.2189300,787
EURUSD,1,20210609,184200,1.2189300,1.2189900,1.2187000,1.2189800,954
EURUSD,1,20210609,184300,1.2189900,1.2190500,1.2188000,1.2190500,625
EURUSD,1,20210609,184400,1.2189000,1.2190600,1.2187000,1.2189200,710
EURUSD,1,20210609,184500,1.2189200,1.2190000,1.2187000,1.2189300,682
EURUSD,1,20210609,184600,1.2189400,1.2190000,1.2188000,1.2189700,981
EURUSD,1,20210609,184700,1.2189800,1.2190000,1.2186900,1.2188700,988
EURUSD,1,20210609,184800,1.2188900,1.2189000,1.2185900,1.2187700,753
EURUSD,1,20210609,184900,1.2187700,1.2188500,1.2186000,1.2188400,834
EURUSD,1,20210609,185000,1.2188400,1.2188500,1.2185000,1.2187200,950
EURUSD,1,20210609,185100,1.2187200,1.2187400,1.2184000,1.2186400,797
EURUSD,1,20210609,185200,1.2186200,1.2186900,1.2184000,1.2185400,846
EURUSD,1,20210609,185300,1.2185400,1.2186200,1.2183000,1.2184400,752
EURUSD,1,20210609,185400,1.2185200,1.2185400,1.2182000,1.2184200,855
EURUSD,1,20210609,185500,1.2184300,1.2184400,1.2181000,1.2183200,937
EURUSD,1,20210609,185600,1.2183300,1.2184500,1.2182000,1.2184200,1001
EURUSD,1,20210609,185700,1.2184100,1.2185100,1.2182000,1.2184400,1154
EURUSD,1,20210609,185800,1.2184000,1.2185200,1.2183000,1.2184800,758
EURUSD,1,20210609,185900,1.2184900,1.2185300,1.2183000,1.2185200,595
EURUSD,1,20210609,190000,1.2185200,1.2185300,1.2182000,1.2183700,690
EURUSD,1,20210609,190100,1.2183700,1.2183800,1.2181000,1.2183400,951
EURUSD,1,20210609,190200,1.2183400,1.2184100,1.2182000,1.2183700,709
EURUSD,1,20210609,190300,1.2183700,1.2184200,1.2180800,1.2182700,908
EURUSD,1,20210609,190400,1.2182800,1.2182800,1.2179900,1.2181700,788
EURUSD,1,20210609,190500,1.2180900,1.2182300,1.2180000,1.2180000,640
EURUSD,1,20210609,190600,1.2181000,1.2181900,1.2178000,1.2180700,1004
EURUSD,1,20210609,190700,1.2180700,1.2180900,1.2178000,1.2180000,868
EURUSD,1,20210609,190800,1.2180700,1.2181300,1.2179000,1.2180800,522
EURUSD,1,20210609,190900,1.2180800,1.2181200,1.2178900,1.2180100,781
EURUSD,1,20210609,191000,1.2180100,1.2181200,1.2177000,1.2178600,1157
EURUSD,1,20210609,191100,1.2179200,1.2180200,1.2176900,1.2178900,1408
EURUSD,1,20210609,191200,1.2178700,1.2179000,1.2176000,1.2178600,1092
EURUSD,1,20210609,191300,1.2178400,1.2179100,1.2176000,1.2178900,666
EURUSD,1,20210609,191400,1.2178100,1.2180300,1.2178000,1.2179900,860
EURUSD,1,20210609,191500,1.2180200,1.2180400,1.2177000,1.2178500,876
EURUSD,1,20210609,191600,1.2179300,1.2179300,1.2176000,1.2177500,930
EURUSD,1,20210609,191700,1.2178000,1.2178500,1.2175000,1.2177200,961
EURUSD,1,20210609,191800,1.2177400,1.2178200,1.2175000,1.2177900,976
EURUSD,1,20210609,191900,1.2177700,1.2178300,1.2175000,1.2177300,678
EURUSD,1,20210609,192000,1.2177400,1.2178600,1.2175000,1.2176000,839
EURUSD,1,20210609,192100,1.2177200,1.2178200,1.2175000,1.2176400,817
EURUSD,1,20210609,192200,1.2177300,1.2178300,1.2175000,1.2178200,615
EURUSD,1,20210609,192300,1.2178200,1.2178300,1.2175000,1.2177200,451
EURUSD,1,20210609,192400,1.2176600,1.2178000,1.2175000,1.2177200,386
EURUSD,1,20210609,192500,1.2177200,1.2178000,1.2176000,1.2177900,346
EURUSD,1,20210609,192600,1.2177100,1.2178900,1.2176000,1.2177700,811
EURUSD,1,20210609,192700,1.2177700,1.2178400,1.2176000,1.2177500,344
EURUSD,1,20210609,192800,1.2178300,1.2178500,1.2175000,1.2177500,485
EURUSD,1,20210609,192900,1.2176700,1.2178100,1.2176000,1.2177700,447
EURUSD,1,20210609,193000,1.2177700,1.2178600,1.2177000,1.2178000,415
EURUSD,1,20210609,193100,1.2178200,1.2178500,1.2175000,1.2178000,534
